sample_id,image_id,class_name,image_label,label,image_path,mask_paths,mask_path,split,height,width,image_area,gt_area,gt_area_ratio,mask_quartile
forged__6488,6488,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6488.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6488.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/64881.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6488.npy,train,520,696,361920,5496,0.015185676392572945,Q2
forged__64881,64881,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/64881.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/64881.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/64881.npy,train,256,256,65536,869,0.0132598876953125,Q1
forged__64935,64935,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/64935.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/64935.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/64935.npy,train,1912,2568,4910016,102617,0.02089952456366741,Q4
forged__64972,64972,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/64972.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/64972.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/64972.npy,train,512,772,395264,12840,0.032484617875647666,Q3
forged__65039,65039,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65039.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65039.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65039.npy,train,100,1071,107100,5594,0.05223155929038282,Q2
forged__65065,65065,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65065.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65065.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65065.npy,train,666,1000,666000,43775,0.06572822822822823,Q4
forged__6516,6516,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6516.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6516.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65167.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6516.npy,train,256,256,65536,509,0.0077667236328125,Q1
forged__65167,65167,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65167.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65167.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65167.npy,train,1912,2568,4910016,145262,0.029584832310118745,Q4
forged__65177,65177,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65177.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65177.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65177.npy,train,512,642,328704,1591,0.004840220989096573,Q1
forged__65189,65189,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65189.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65189.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65189.npy,train,666,1000,666000,71692,0.10764564564564565,Q4
forged__65230,65230,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65230.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65230.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65230.npy,train,1200,1600,1920000,8554,0.004455208333333334,Q3
forged__65242,65242,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65242.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65242.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65242.npy,train,152,133,20216,1063,0.05258211317768104,Q1
forged__653,653,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/653.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/653.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65311.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65322.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65371.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65382.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65396.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65399.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/653.npy,train,666,1000,666000,46195,0.06936186186186186,Q4
forged__65322,65322,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65322.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65322.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65322.npy,train,666,1000,666000,79970,0.12007507507507507,Q4
forged__65371,65371,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65371.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65371.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65371.npy,train,233,1042,242786,48160,0.19836399133393193,Q4
forged__65382,65382,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65382.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65382.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65382.npy,train,1200,1600,1920000,11552,0.006016666666666667,Q3
forged__65396,65396,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65396.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65396.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65396.npy,train,512,634,324608,26388,0.08129189668769717,Q3
forged__65463,65463,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65463.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65463.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65463.npy,train,388,523,202924,2432,0.011984782480140349,Q1
forged__65465,65465,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65465.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65465.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65465.npy,train,256,256,65536,1044,0.01593017578125,Q1
forged__65481,65481,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65481.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65481.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/65481.npy,train,1200,1600,1920000,8848,0.004608333333333333,Q3
forged__6566,6566,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6566.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6566.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6566.npy,train,512,512,262144,1402,0.00534820556640625,Q1
forged__6580,6580,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6580.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6580.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6580.npy,train,512,512,262144,26012,0.0992279052734375,Q3
forged__6581,6581,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6581.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6581.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6581.npy,train,256,320,81920,933,0.01138916015625,Q1
forged__6596,6596,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6596.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6596.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6596.npy,train,80,552,44160,7314,0.165625,Q2
forged__6633,6633,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6633.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6633.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6633.npy,train,256,256,65536,390,0.005950927734375,Q1
forged__6658,6658,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6658.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6658.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6658.npy,train,109,678,73902,11698,0.1582907093177451,Q3
forged__6676,6676,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6676.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6676.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6676.npy,train,256,256,65536,3714,0.056671142578125,Q2
forged__6729,6729,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6729.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6729.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6729.npy,train,1056,597,630432,38802,0.06154827166133699,Q4
forged__6737,6737,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6737.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6737.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6737.npy,train,256,256,65536,1796,0.02740478515625,Q1
forged__6775,6775,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6775.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6775.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6775.npy,train,256,256,65536,487,0.0074310302734375,Q1
forged__6782,6782,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6782.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6782.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6782.npy,train,666,1000,666000,38708,0.05812012012012012,Q4
forged__6845,6845,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6845.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6845.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6845.npy,train,256,256,65536,848,0.012939453125,Q1
forged__6857,6857,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6857.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6857.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6857.npy,train,256,320,81920,3145,0.03839111328125,Q2
forged__6892,6892,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6892.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6892.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6892.npy,train,256,256,65536,264,0.0040283203125,Q1
forged__6942,6942,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6942.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6942.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6942.npy,train,512,687,351744,22514,0.06400677765647744,Q3
forged__6959,6959,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6959.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6959.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6959.npy,train,520,696,361920,9624,0.02659151193633952,Q3
forged__6993,6993,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6993.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6993.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/6993.npy,train,1024,1024,1048576,1947,0.0018568038940429688,Q1
