mask_file,mask_stem,mask_shape,mask_dtype,mask_min,mask_max,mask_unique_count,mask_unique_preview,nonzero_pixels,total_pixels,mask_area_ratio
60319.npy,60319,"(2, 256, 320)",uint8,0.0,1.0,2,"[0, 1]",2870,163840,0.01751708984375
60323.npy,60323,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",7246,3840000,0.0018869791666666666
60327.npy,60327,"(2, 512, 772)",uint8,0.0,1.0,2,"[0, 1]",12805,790528,0.016198034731217618
60340.npy,60340,"(2, 821, 932)",uint8,0.0,1.0,2,"[0, 1]",4378,1530344,0.0028607946971399892
60378.npy,60378,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",7335,3840000,0.00191015625
60399.npy,60399,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",9111,3840000,0.00237265625
60408.npy,60408,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",50824,4910016,0.010351086432304904
60434.npy,60434,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",144,81920,0.0017578125
60457.npy,60457,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",828583,10077696,0.08221948747015191
60486.npy,60486,"(928, 650)",uint8,0.0,1.0,2,"[0, 1]",4754,603200,0.00788129973474801
60501.npy,60501,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",5103,129600,0.039375
60527.npy,60527,"(180, 901)",uint8,0.0,1.0,2,"[0, 1]",15786,162180,0.09733629300776915
60539.npy,60539,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",1014,723840,0.0014008620689655172
6060.npy,6060,"(119, 726)",uint8,0.0,1.0,2,"[0, 1]",9420,86394,0.10903534967706091
60687.npy,60687,"(2, 1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",3436,2097152,0.0016384124755859375
60701.npy,60701,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",64685,666000,0.09712462462462462
60705.npy,60705,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",2265,524288,0.0043201446533203125
60760.npy,60760,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",75582,666000,0.11348648648648649
60829.npy,60829,"(173, 194)",uint8,0.0,1.0,2,"[0, 1]",407,33562,0.012126810082831774
60867.npy,60867,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",687001,10077696,0.0681704429266372
60927.npy,60927,"(173, 74)",uint8,0.0,1.0,2,"[0, 1]",1233,12802,0.09631307608186221
60947.npy,60947,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",301597,10077696,0.029927177799370014
60954.npy,60954,"(222, 1401)",uint8,0.0,1.0,2,"[0, 1]",22650,311022,0.07282443042614349
60986.npy,60986,"(2, 157, 515)",uint8,0.0,1.0,2,"[0, 1]",9780,161710,0.060478634592789564
60993.npy,60993,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",65455,9820032,0.0066654568946414834
610.npy,610,"(185, 497)",uint8,0.0,1.0,2,"[0, 1]",996,91945,0.010832562945239002
61022.npy,61022,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",461,81920,0.00562744140625
61028.npy,61028,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",15912,5760000,0.0027625
6103.npy,6103,"(209, 538)",uint8,0.0,1.0,2,"[0, 1]",7278,112442,0.06472670354493873
61030.npy,61030,"(2, 211, 344)",uint8,0.0,1.0,2,"[0, 1]",2842,145168,0.019577317315110768
61072.npy,61072,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",855,131072,0.00652313232421875
61078.npy,61078,"(318, 338)",uint8,0.0,1.0,2,"[0, 1]",675,107484,0.006280004465780953
6111.npy,6111,"(2, 512, 640)",uint8,0.0,1.0,2,"[0, 1]",4789,655360,0.00730743408203125
61134.npy,61134,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",14390,3840000,0.0037473958333333335
61166.npy,61166,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",12859,262144,0.049053192138671875
6117.npy,6117,"(116, 757)",uint8,0.0,1.0,2,"[0, 1]",9810,87812,0.11171593859609165
61212.npy,61212,"(398, 265)",uint8,0.0,1.0,2,"[0, 1]",2138,105470,0.020271167156537404
61221.npy,61221,"(2, 512, 632)",uint8,0.0,1.0,2,"[0, 1]",6382,647168,0.009861427017405063
61270.npy,61270,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",8328,129600,0.06425925925925927
61298.npy,61298,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",549143,10077696,0.05449092729131738
6130.npy,6130,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",84557,666000,0.12696246246246246
61326.npy,61326,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1494,524288,0.002849578857421875
61338.npy,61338,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",3924,81920,0.047900390625
61355.npy,61355,"(363, 576)",uint8,0.0,1.0,2,"[0, 1]",1185,209088,0.00566747015610652
61450.npy,61450,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",104764,666000,0.1573033033033033
61492.npy,61492,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",8203,1920000,0.004272395833333333
61506.npy,61506,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",113695,1332000,0.0853566066066066
61540.npy,61540,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",657,65536,0.0100250244140625
61566.npy,61566,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",2275,81920,0.02777099609375
6159.npy,6159,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",297,65536,0.0045318603515625
61595.npy,61595,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",32583,4910016,0.006636027255308333
6164.npy,6164,"(512, 591)",uint8,0.0,1.0,2,"[0, 1]",27218,302592,0.08994950296108291
61674.npy,61674,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",52743,666000,0.0791936936936937
61725.npy,61725,"(512, 687)",uint8,0.0,1.0,2,"[0, 1]",26756,351744,0.07606668486171761
61741.npy,61741,"(475, 1413)",uint8,0.0,1.0,2,"[0, 1]",29976,671175,0.0446619734048497
61744.npy,61744,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",669,262144,0.002552032470703125
61868.npy,61868,"(512, 684)",uint8,0.0,1.0,2,"[0, 1]",50575,350208,0.14441417671783627
6187.npy,6187,"(163, 1382)",uint8,0.0,1.0,2,"[0, 1]",27612,225266,0.12257508900588637
61883.npy,61883,"(512, 515)",uint8,0.0,1.0,2,"[0, 1]",4370,263680,0.016573118932038836
6190.npy,6190,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",650,81920,0.0079345703125
61903.npy,61903,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",2700,129600,0.020833333333333332
61946.npy,61946,"(2, 256, 320)",uint8,0.0,1.0,2,"[0, 1]",3443,163840,0.021014404296875
61966.npy,61966,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",74764,666000,0.11225825825825826
61997.npy,61997,"(162, 187)",uint8,0.0,1.0,2,"[0, 1]",1041,30294,0.03436324024559319
62029.npy,62029,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",2569,361920,0.0070982537577365164
62032.npy,62032,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",50968,666000,0.07652852852852852
62064.npy,62064,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",1910,1048576,0.0018215179443359375
62095.npy,62095,"(79, 679)",uint8,0.0,1.0,2,"[0, 1]",6222,53641,0.1159933632855465
6212.npy,6212,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",108457,9820032,0.011044465028219867
62151.npy,62151,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",1521,361920,0.0042025862068965514
62161.npy,62161,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",15462,5760000,0.002684375
62164.npy,62164,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",7407,1920000,0.0038578125
62195.npy,62195,"(512, 687)",uint8,0.0,1.0,2,"[0, 1]",28963,351744,0.08234113446142649
62249.npy,62249,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",1276,262144,0.0048675537109375
62273.npy,62273,"(2, 3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",775462,20155392,0.038474171080373924
62276.npy,62276,"(3, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",2912,196608,0.014811197916666666
62284.npy,62284,"(131, 1578)",uint8,0.0,1.0,2,"[0, 1]",15152,206718,0.07329792277402064
62327.npy,62327,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",18864,3840000,0.0049125
62330.npy,62330,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",18678,1920000,0.009728125
62358.npy,62358,"(1028, 1384)",uint8,0.0,1.0,2,"[0, 1]",99671,1422752,0.07005507635905625
62359.npy,62359,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",149731,1332000,0.11241066066066066
62463.npy,62463,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",281749,10077696,0.027957680009398973
62504.npy,62504,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6090,3840000,0.0015859375
62519.npy,62519,"(123, 435)",uint8,0.0,1.0,2,"[0, 1]",15250,53505,0.2850200915802261
62623.npy,62623,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",8193,129600,0.06321759259259259
62625.npy,62625,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",8916,723840,0.01231763925729443
62628.npy,62628,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",19192,3840000,0.004997916666666667
62643.npy,62643,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",78326,666000,0.1176066066066066
62663.npy,62663,"(213, 367)",uint8,0.0,1.0,2,"[0, 1]",13718,78171,0.1754870732112932
6269.npy,6269,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",593,131072,0.00452423095703125
62733.npy,62733,"(2, 256, 320)",uint8,0.0,1.0,2,"[0, 1]",6360,163840,0.038818359375
62748.npy,62748,"(2, 512, 632)",uint8,0.0,1.0,2,"[0, 1]",10811,647168,0.016705090486550632
62754.npy,62754,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",2696,1048576,0.00257110595703125
62767.npy,62767,"(128, 813)",uint8,0.0,1.0,2,"[0, 1]",5058,104064,0.04860470479704797
62793.npy,62793,"(2, 512, 772)",uint8,0.0,1.0,2,"[0, 1]",9120,790528,0.011536593264248704
62828.npy,62828,"(170, 1581)",uint8,0.0,1.0,2,"[0, 1]",20622,268770,0.07672731331621833
62833.npy,62833,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",1005,262144,0.003833770751953125
62848.npy,62848,"(167, 538)",uint8,0.0,1.0,2,"[0, 1]",9588,89846,0.10671593615742493
62865.npy,62865,"(2, 375, 364)",uint8,0.0,1.0,2,"[0, 1]",3858,273000,0.014131868131868132
62871.npy,62871,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",11990,1920000,0.006244791666666667
62893.npy,62893,"(2, 178, 254)",uint8,0.0,1.0,2,"[0, 1]",2349,90424,0.025977616561974698
6301.npy,6301,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",975,81920,0.01190185546875
63025.npy,63025,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",21896,4910016,0.0044594559365998
63046.npy,63046,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",1321,65536,0.0201568603515625
6309.npy,6309,"(116, 830)",uint8,0.0,1.0,2,"[0, 1]",26450,96280,0.27471956792687996
63095.npy,63095,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",38071,4910016,0.00775374255399575
63100.npy,63100,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",65535,666000,0.0984009009009009
63102.npy,63102,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",381,65536,0.0058135986328125
63117.npy,63117,"(2, 256, 320)",uint8,0.0,1.0,2,"[0, 1]",2200,163840,0.013427734375
63146.npy,63146,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",44082,666000,0.06618918918918919
63197.npy,63197,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",12621,3840000,0.00328671875
63205.npy,63205,"(204, 1867)",uint8,0.0,1.0,2,"[0, 1]",24454,380868,0.06420597162271444
63224.npy,63224,"(144, 652)",uint8,0.0,1.0,2,"[0, 1]",6106,93888,0.06503493524199046
63245.npy,63245,"(97, 1150)",uint8,0.0,1.0,2,"[0, 1]",14658,111550,0.1314029583146571
63257.npy,63257,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",127286,1332000,0.09556006006006006
63262.npy,63262,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1995,524288,0.0038051605224609375
63282.npy,63282,"(404, 447)",uint8,0.0,1.0,2,"[0, 1]",6642,180588,0.036779852481892486
63286.npy,63286,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1770,524288,0.003376007080078125
633.npy,633,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",316,65536,0.00482177734375
63306.npy,63306,"(206, 1301)",uint8,0.0,1.0,2,"[0, 1]",17818,268006,0.06648358618836891
63312.npy,63312,"(86, 1123)",uint8,0.0,1.0,2,"[0, 1]",19116,96578,0.19793327672969
63348.npy,63348,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",462688,10077696,0.04591208149164253
63350.npy,63350,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",6777,129600,0.05229166666666667
63355.npy,63355,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6977,3840000,0.0018169270833333334
63357.npy,63357,"(2, 922, 771)",uint8,0.0,1.0,2,"[0, 1]",2790,1421724,0.0019624062054238375
63371.npy,63371,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",3107,361920,0.008584770114942528
63397.npy,63397,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",4596,1920000,0.00239375
63425.npy,63425,"(238, 683)",uint8,0.0,1.0,2,"[0, 1]",31020,162554,0.19082889378298903
63427.npy,63427,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",462,65536,0.007049560546875
63456.npy,63456,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1613,524288,0.0030765533447265625
63531.npy,63531,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",618,131072,0.0047149658203125
63544.npy,63544,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",414,65536,0.006317138671875
63547.npy,63547,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",58231,666000,0.08743393393393394
63654.npy,63654,"(1040, 1388)",uint8,0.0,1.0,2,"[0, 1]",11073,1443520,0.0076708324096652625
63687.npy,63687,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",54907,666000,0.08244294294294294
63689.npy,63689,"(72, 641)",uint8,0.0,1.0,2,"[0, 1]",5468,46152,0.11847807245623158
63694.npy,63694,"(2, 3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",1172234,20155392,0.05815982145125235
63707.npy,63707,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",45820,666000,0.0687987987987988
63713.npy,63713,"(512, 732)",uint8,0.0,1.0,2,"[0, 1]",639,374784,0.0017049820696721312
6372.npy,6372,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",100696,1332000,0.0755975975975976
63757.npy,63757,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",7227,3840000,0.00188203125
63793.npy,63793,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",6412,129600,0.04947530864197531
63798.npy,63798,"(98, 588)",uint8,0.0,1.0,2,"[0, 1]",7896,57624,0.13702623906705538
63834.npy,63834,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",5789,129600,0.044668209876543206
63839.npy,63839,"(3, 415, 477)",uint8,0.0,1.0,2,"[0, 1]",3172,593865,0.005341281267628164
63871.npy,63871,"(2, 514, 488)",uint8,0.0,1.0,2,"[0, 1]",1667,501664,0.0033229412515149584
639.npy,639,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",327,65536,0.0049896240234375
63918.npy,63918,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",5769,1920000,0.0030046875
63947.npy,63947,"(341, 763)",uint8,0.0,1.0,2,"[0, 1]",42228,260183,0.1623011495754911
63968.npy,63968,"(3, 513, 512)",uint8,0.0,1.0,2,"[0, 1]",752,787968,0.0009543534762833008
64006.npy,64006,"(2, 360, 360)",uint8,0.0,1.0,2,"[0, 1]",10730,259200,0.0413966049382716
64026.npy,64026,"(512, 697)",uint8,0.0,1.0,2,"[0, 1]",36706,356864,0.10285711083213774
6406.npy,6406,"(512, 774)",uint8,0.0,1.0,2,"[0, 1]",30003,396288,0.07571008963178294
6407.npy,6407,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",180,131072,0.001373291015625
64084.npy,64084,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",61133,4910016,0.012450672258501804
64098.npy,64098,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",1808,81920,0.0220703125
64116.npy,64116,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1815,524288,0.0034618377685546875
64120.npy,64120,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",6465,129600,0.04988425925925926
64128.npy,64128,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",92813,1332000,0.06967942942942942
64134.npy,64134,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",216,65536,0.0032958984375
64165.npy,64165,"(1717, 447)",uint8,0.0,1.0,2,"[0, 1]",80730,767499,0.10518580480235154
64173.npy,64173,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",21097,4910016,0.004296727342640024
64188.npy,64188,"(512, 779)",uint8,0.0,1.0,2,"[0, 1]",5184,398848,0.012997432605905006
6419.npy,6419,"(182, 1144)",uint8,0.0,1.0,2,"[0, 1]",15522,208208,0.07455044955044955
64194.npy,64194,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",1777,131072,0.01355743408203125
64216.npy,64216,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1309,524288,0.0024967193603515625
64233.npy,64233,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",3137,361920,0.00866766136162688
64239.npy,64239,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",2542,361920,0.007023651635720601
64245.npy,64245,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",5884,361920,0.016257736516357205
64268.npy,64268,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1377,524288,0.0026264190673828125
64272.npy,64272,"(512, 715)",uint8,0.0,1.0,2,"[0, 1]",10972,366080,0.02997159090909091
64280.npy,64280,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",436294,10077696,0.04329303047045674
64285.npy,64285,"(214, 187)",uint8,0.0,1.0,2,"[0, 1]",5716,40018,0.1428357239242341
64289.npy,64289,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",111693,4910016,0.02274799104524303
6432.npy,6432,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",4097,1920000,0.0021338541666666667
64332.npy,64332,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",11590,3840000,0.0030182291666666665
64360.npy,64360,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",2797,361920,0.007728227232537578
64362.npy,64362,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",11842,3840000,0.0030838541666666666
64391.npy,64391,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",4663,129600,0.035979938271604936
64435.npy,64435,"(2, 70, 510)",uint8,0.0,1.0,2,"[0, 1]",11160,71400,0.15630252100840336
64449.npy,64449,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",359,65536,0.0054779052734375
6448.npy,6448,"(3, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",2512,196608,0.012776692708333334
64524.npy,64524,"(167, 610)",uint8,0.0,1.0,2,"[0, 1]",15024,101870,0.14748208501030727
6454.npy,6454,"(2, 352, 491)",uint8,0.0,1.0,2,"[0, 1]",2583,345664,0.007472574523236438
64589.npy,64589,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",392843,10077696,0.038981429882385815
64601.npy,64601,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6693,1920000,0.0034859375
64649.npy,64649,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",13238,723840,0.018288572060123784
64685.npy,64685,"(2, 841, 1177)",uint8,0.0,1.0,2,"[0, 1]",5415,1979714,0.002735243575587181
64717.npy,64717,"(512, 826)",uint8,0.0,1.0,2,"[0, 1]",1422,422912,0.0033624016343825665
64749.npy,64749,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",10206,3840000,0.0026578125
64750.npy,64750,"(104, 615)",uint8,0.0,1.0,2,"[0, 1]",13218,63960,0.20666041275797373
64756.npy,64756,"(512, 554)",uint8,0.0,1.0,2,"[0, 1]",30124,283648,0.10620205324909747
6476.npy,6476,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",810,65536,0.012359619140625
64773.npy,64773,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",8751,1920000,0.0045578125
64821.npy,64821,"(657, 1139)",uint8,0.0,1.0,2,"[0, 1]",4626,748323,0.006181822555233502
6488.npy,6488,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",5496,361920,0.015185676392572945
64881.npy,64881,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",869,131072,0.00662994384765625
64935.npy,64935,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",102617,9820032,0.010449762281833705
64941.npy,64941,"(101, 626)",uint8,0.0,1.0,2,"[0, 1]",3458,63226,0.054692689716255974
64971.npy,64971,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",64502,666000,0.09684984984984985
64972.npy,64972,"(512, 772)",uint8,0.0,1.0,2,"[0, 1]",12840,395264,0.032484617875647666
65039.npy,65039,"(100, 1071)",uint8,0.0,1.0,2,"[0, 1]",5594,107100,0.05223155929038282
65065.npy,65065,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",43775,666000,0.06572822822822823
6508.npy,6508,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",692030,10077696,0.0686694657191485
6516.npy,6516,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",509,65536,0.0077667236328125
65167.npy,65167,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",145262,9820032,0.014792416155059373
65177.npy,65177,"(512, 642)",uint8,0.0,1.0,2,"[0, 1]",1591,328704,0.004840220989096573
65189.npy,65189,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",71692,666000,0.10764564564564565
65200.npy,65200,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",8690,3840000,0.0022630208333333335
65214.npy,65214,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",969,65536,0.0147857666015625
65230.npy,65230,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",8554,3840000,0.002227604166666667
65242.npy,65242,"(152, 133)",uint8,0.0,1.0,2,"[0, 1]",1063,20216,0.05258211317768104
653.npy,653,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",46195,666000,0.06936186186186186
65311.npy,65311,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",203362,1048576,0.1939411163330078
65322.npy,65322,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",79970,666000,0.12007507507507507
65371.npy,65371,"(233, 1042)",uint8,0.0,1.0,2,"[0, 1]",48160,242786,0.19836399133393193
65382.npy,65382,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",11552,3840000,0.0030083333333333333
65396.npy,65396,"(512, 634)",uint8,0.0,1.0,2,"[0, 1]",26388,324608,0.08129189668769717
65399.npy,65399,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",5091,1920000,0.0026515625
6540.npy,6540,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",103260,1332000,0.07752252252252252
65463.npy,65463,"(2, 388, 523)",uint8,0.0,1.0,2,"[0, 1]",2432,405848,0.005992391240070174
65465.npy,65465,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",1044,131072,0.007965087890625
65481.npy,65481,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",8848,1920000,0.004608333333333333
65532.npy,65532,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",1886,1920000,0.0009822916666666667
6566.npy,6566,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1402,524288,0.002674102783203125
6580.npy,6580,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",26012,262144,0.0992279052734375
6581.npy,6581,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",933,81920,0.01138916015625
6596.npy,6596,"(80, 552)",uint8,0.0,1.0,2,"[0, 1]",7314,44160,0.165625
6618.npy,6618,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",1654,361920,0.004570070733863838
6620.npy,6620,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",4660,129600,0.03595679012345679
6633.npy,6633,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",390,131072,0.0029754638671875
6658.npy,6658,"(109, 678)",uint8,0.0,1.0,2,"[0, 1]",11698,73902,0.1582907093177451
6676.npy,6676,"(3, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",3714,196608,0.018890380859375
6696.npy,6696,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",480,65536,0.00732421875
6729.npy,6729,"(1056, 597)",uint8,0.0,1.0,2,"[0, 1]",38802,630432,0.06154827166133699
6737.npy,6737,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",1796,131072,0.013702392578125
6775.npy,6775,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",487,65536,0.0074310302734375
6782.npy,6782,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",38708,666000,0.05812012012012012
6800.npy,6800,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",4200,129600,0.032407407407407406
6811.npy,6811,"(186, 518)",uint8,0.0,1.0,2,"[0, 1]",12848,96348,0.1333499398015527
6845.npy,6845,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",848,131072,0.0064697265625
6857.npy,6857,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",3145,81920,0.03839111328125
6892.npy,6892,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",264,65536,0.0040283203125
6932.npy,6932,"(3, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",3684,196608,0.01873779296875
6942.npy,6942,"(2, 512, 687)",uint8,0.0,1.0,2,"[0, 1]",22514,703488,0.03200338882823872
6959.npy,6959,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",9624,361920,0.02659151193633952
6993.npy,6993,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",1947,1048576,0.0018568038940429688
6999.npy,6999,"(2, 468, 532)",uint8,0.0,1.0,2,"[0, 1]",1085,497952,0.0021789248762932975
7004.npy,7004,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",30899,3840000,0.008046614583333334
7013.npy,7013,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",2446,524288,0.004665374755859375
